College Name,Location,Fees,Rating,Reviews,NIRF Ranking,College URL,Course Title,Total Fees,Course Duration,Eligibility Criteria
"Amity University, Ranchi",N/A,N/A,4.3/5,26 Reviews,N/A,https://www.careers360.com/university/amity-university-ranchi/phd-mathematics-part-time-course,"Ph.D Mathematics Part Time at Amity University, Ranchi Offline Course",General₹ 2.70 L,DURATION 54 Months,"The candidate should have passed M.Stat., M.Maths. , M.A/ M.Sc. Or equivalent degree in mathematics with a minimum of 55% marks or grade point average."
"Amiya Bharali Nursing Institute, Khetri",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amiya-bharali-nursing-institute-khetri/bsc-nursing-course,"B.Sc Nursing at Amiya Bharali Nursing Institute, Khetri Offline Course",General₹ 6.00 L,DURATION 48 Months,The minimum age for admission shall be 17 years on 31st December of the year in which admission is sought.Minimum education:10+2 class passed with Science (PCB) & English Core/English Elective with an aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE or other equivalent Board.Students shall be medically fit.Students appearing in the 10+2 examination in Science conducted by the National Institute of Open School with 45% marks.Students shall be admitted once a year.
"AMM College, Darbhanga",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amm-college-darbhanga/bsc-course,"B.Sc at AMM College, Darbhanga Offline Course",N/A,DURATION 36 Months,"A person, who has passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amogha Institute of Professional and Technical Education, Ghaziabad",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amogha-institute-of-professional-and-technical-education-ghaziabad/bsc-nursing-course,"B.Sc Nursing at Amogha Institute of Professional and Technical Education, Ghaziabad Offline Course",N/A,DURATION 48 Months,"The candidate should have passed in 45% with a pass in +2 or its equivalents with Science subject (Physics, Biology &Chemistry and English)."
"Amolakchand Law College, Yavatmal",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amolakchand-law-college-yavatmal/phd-law-course,"Ph.D Law at Amolakchand Law College, Yavatmal Offline Course",N/A,DURATION 72 Months,"""Candidates for admission to the Ph.D. program shall have a Master’s degree or a professional degree declared equivalent to the Master’s degree by the corresponding statutory regulatory body, with at least 55% marks in aggregate or its equivalent grade ‘B’ in the UGC 7-point scale (or an equivalent grade in a point scale wherever grading system is followed) or an equivalent degree from a Foreign Educational Institution accredited by the Assessment and Accreditation Agency which is approved, recognized or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country for the purpose of assessing, accrediting or assuring quality and standards of educational institutions.Candidates possessing a Degree considered equivalent to an MPhil Degree from an Indian Institution, from a Foreign Educational Institution accredited by an Assessment and Accreditation Agency that is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory authority in that country for the purpose of assessing, accrediting or assuring quality and standards of educational institutions, shall be eligible for admission to the Ph.D. program."""
"Amolakchand Mahavidyalaya, Yavatmal",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amolakchand-mahavidyalaya-yavatmal/bsc-course,"B.Sc at Amolakchand Mahavidyalaya, Yavatmal Offline Course",General₹ 25.16 K,DURATION 36 Months,"A person, who have passed Higher Secondary/Intermediate (10+2) with science stream or any other examination recognized as equivalent thereto, shall be eligible for the course."
"Amrapali Institute of Pharmacy, Haldwani",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amrapali-institute-of-pharmacy-haldwani/bpharma-course,"B.Pharma at Amrapali Institute of Pharmacy, Haldwani Offline Course",General₹ 4.28 L,DURATION 48 Months,The candidate should be Passed the 10+2 exam with PCM/PCB/PCMB.
"Amrapali Institute of Technology and Sciences, Haldwani",N/A,N/A,3.5/5,12 Reviews,N/A,https://www.careers360.com/colleges/amrapali-institute-of-technology-and-sciences-haldwani/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Amrapali Institute of Technology and Sciences, Haldwani Offline Course",General₹ 4.40 L,DURATION 48 Months,10+2 with 45% (40% reserved category)in Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subject/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies
"AM Reddy Memorial College of Engineering and Technology, Narasaraopet",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/am-reddy-memorial-college-of-engineering-and-technology-narasaraopet/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at AM Reddy Memorial College of Engineering and Technology, Narasaraopet Offline Course",N/A,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subjects/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to a reserved category) in the above subjects. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"AM Reddy Memorial College of Pharmacy, Narasaraopet",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/am-reddy-memorial-college-of-pharmacy-narasaraopet/bpharma-course,"B.Pharma at AM Reddy Memorial College of Pharmacy, Narasaraopet Offline Course",General₹ 1.85 L,DURATION 48 Months,The candidate has a Passed 10+2 examination with (M.P.C / Bi.P.C) or passed in D. Pharmacy.
"AMR Institute of Technology, Adilabad",N/A,N/A,4.2/5,1 Reviews,N/A,https://www.careers360.com/colleges/amr-institute-of-technology-adilabad/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at AMR Institute of Technology, Adilabad Offline Course",N/A,DURATION 48 Months,"A Candidate for admission to the four-year degree course in Engineering must have passed the Intermediate examination (10+2) of the Board of Intermediate Education with Physics, Chemistry, and Mathematics (PCM) as subjects or any other examination."
"Amrita College of Nursing, Faridabad",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amrita-college-of-nursing-faridabad/bsc-nursing-course,"B.Sc Nursing at Amrita College of Nursing, Faridabad Offline Course",N/A,DURATION 48 Months,"""The minimum age for admission shall be 17 years on 31st December of the year in which admission is sought.Minimum education:10+2 class passed with Science (PCB) & English Core/English Elective with aggregate of 45% marks from recognized board under AISSCE/CBSE/ICSE/SSCE/HSCE or other equivalent Board.The student shall be medically fit.Students appearing in the 10+2 examination in Science conducted by the National Institute of Open School with 45% marks.The student shall be admitted once in a year."""
"Amrita College of Nursing, Kochi",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amrita-college-of-nursing-kochi/bsc-nursing-course,"B.Sc Nursing at Amrita College of Nursing, Kochi Offline Course",N/A,DURATION 48 Months,"Must have passed 12th in the first attempt and with a minimum of 60% in English and 60% in Physics, Chemistry and Biology taken together from any State Higher Secondary Board or equivalent, NRI’s and Persons of Indian Origin (PIO) who qualifies from foreign universities will have to produce an equivalence certificate from the Association of Indian Universities, New Delhi. The candidates shall be medically fit."
"Amrita College of Nursing, Ranchi",N/A,N/A,N/A,N/A,N/A,https://www.careers360.com/colleges/amrita-college-of-nursing-ranchi/bsc-nursing-course,"B.Sc Nursing at Amrita College of Nursing, Ranchi Offline Course",N/A,DURATION 48 Months,"The Candidate Pass in 10th/+2 Examination.Pass in two-year intermediate equivalent recognized by JAC with Science subject viz. Physics, Chemistry and Biology.Obtained 45% marks in Physics, Chemistry, Biology and English. In the case of SC/ST/OBC, relaxed to 40%.Age – completed 17 years.Fair knowledge in English is essential. Should be Physically fit with sound mental health."
"Amrita Institute of Computer Technology, Chennai",N/A,N/A,5.0/5,2 Reviews,N/A,https://www.careers360.com/colleges/amrita-institute-of-computer-technology-chennai/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Amrita Institute of Computer Technology, Chennai Offline Course",General₹ 72.00 K,DURATION 48 Months,N/A
"Amrita Sai Institute of Science and Technology, Krishna",N/A,N/A,3.4/5,4 Reviews,N/A,https://www.careers360.com/colleges/amrita-sai-institute-of-science-and-technology-krishna/btech-computer-science-and-engineering-course,"B.Tech Computer Science and Engineering at Amrita Sai Institute of Science and Technology, Krishna Offline Course",General₹ 1.72 L,DURATION 48 Months,"Passed 10+2 examination with Physics and Mathematics as compulsory subjects along with one of the Chemistry/ Biotechnology/ Biology/ Technical Vocational subjects/ Computer Science/ Information Technology/ Informatics Practices/ Agriculture/ Engineering Graphics/ Business Studies. Obtained at least 45% marks (40% marks in case of candidates belonging to reserved category) in the above subjects taken together. OR Passed Diploma (in Engineering and Technology) examination with at least 45% marks (40% marks in case of candidates belonging to reserved category) subject to vacancies in the First Year, in case the vacancies at lateral entry are exhausted."
"Amrita School of Arts and Sciences, Amritapuri",N/A,N/A,4.6/5,3 Reviews,N/A,https://www.careers360.com/colleges/amrita-school-of-arts-and-sciences-amritapuri/phd-english-course,"Ph.D English at Amrita School of Arts and Sciences, Amritapuri Offline Course",N/A,DURATION 72 Months,"Master’s Degree holders satisfy the criteria stipulated under Clause 2 above.Candidates who have cleared the M.Phil. course work with at least 55% marks in aggregate or its equivalent grade 'B' in the UGC 7-point scale (or an equivalent grade in a point scale wherever the grading system is followed) and successfully completing the M.Phil. Degree shall be eligible to proceed to do research work leading to the Ph. D. Degree in the same Institution in an integrated program. A relaxation of 5% of marks, from 55% to 50%, or an equivalent relaxation of grade, may be allowed for those belonging to SC/ST/OBC(non-creamy layer)/differently-abled and other categories of candidates as per the decision of the Commission from time to time.A person whose M.Phil. dissertation has been evaluated and the viva voce is pending may be admitted to the Ph.D. program of the same Institution.Candidates possessing a Degree considered equivalent to M.Phil. Degree of an Indian Institution, from a  Foreign  Educational  Institution accredited by an Assessment and Accreditation  Agency which is approved, recognized, or authorized by an authority, established or incorporated under a law in its home country or any other statutory jurisdiction in that country for the purpose of assessing,  accrediting or assuring quality and standards of educational institutions,  shall be eligible for admission to the Ph.D. program."
